,zcr_mean,sc_mean,mfcc_mean1,mfcc_mean2,mfcc_mean3,mfcc_mean4,mfcc_mean5,mfcc_mean6,mfcc_mean7,mfcc_mean8,mfcc_mean9,mfcc_mean10,mfcc_mean11,mfcc_mean12,mfcc_mean13,mfcc_mean14,mfcc_mean15,mfcc_mean16,mfcc_mean17,mfcc_mean18,mfcc_mean19,mfcc_mean20,zcr_vcr,sc_var,mfcc_var1,mfcc_var2,mfcc_var3,mfcc_var4,mfcc_var5,mfcc_var6,mfcc_var7,mfcc_var8,mfcc_var9,mfcc_var10,mfcc_var11,mfcc_var12,mfcc_var13,mfcc_var14,mfcc_var15,mfcc_var16,mfcc_var17,mfcc_var18,mfcc_var19,mfcc_var20,label
38,-0.670799403,0.09650482,0.377224126,-0.21258829,0.321138425,0.176296088,0.41193306,0.519076584,0.339419713,0.661758909,-0.134933567,0.240242826,0.178775986,-0.280696293,-0.249061515,-0.402902987,-0.100997421,0.237822471,0.029478984,0.123194422,0.259878947,-0.047974053,-0.900732586,-0.673995139,-0.760774084,-0.833426225,-0.753044818,-0.81549646,-0.915675858,-0.902228008,-0.81733548,-0.815472426,-0.839536827,-0.783057696,-0.707908449,-0.812454702,-0.468028149,-0.521492939,-0.630272032,-0.786950414,-0.728399359,-0.733970102,-0.796395132,-0.793424332,music
39,-0.836135361,-0.69391213,0.325646325,0.634600188,-0.243339536,0.588822264,0.454590008,0.20617963,0.455706742,-0.205795093,-0.137608472,-0.251132038,-0.250276334,-0.575758169,-0.160497951,-0.730426742,-0.341834388,-0.355777337,0.001314478,0.010597951,0.270309203,-0.165553733,-0.970522684,-0.948404459,-0.788576652,-0.888503569,-0.555179009,-0.529874386,-0.725739082,-0.823141837,-0.769321275,-0.746985994,-0.805332167,-0.735478426,-0.676109973,-0.679840335,-0.699096768,-0.749410713,-0.634173727,-0.684810322,-0.775796892,-0.72174329,-0.730801609,-0.768341458,music
40,-0.185441274,-0.12628868,0.700815727,-0.007546657,-0.893486058,-0.002142416,0.263039743,-0.567326788,-0.482666219,-0.364825373,-0.433859014,0.79377605,0.119699211,-0.478707823,-0.471636482,-0.523978831,0.547560195,0.422211519,0.553145981,0.452173167,0.617903664,0.552356042,-0.932646105,-0.976178562,-0.776305222,-0.916403279,-0.677040541,-0.865024833,-0.889161977,-0.531963922,-0.736578909,-0.530070287,-0.453918558,-0.176697296,0.182347882,0.216954505,0.363928291,0.244852894,0.512348894,-0.351729743,-0.505350147,-0.421984142,-0.04302125,-0.061061205,music
41,-0.70003016,-0.188742884,0.590595101,-0.001950927,-0.000270077,0.570785427,0.410750699,0.405271099,0.049122157,0.523846562,-0.085144628,0.621359829,0.276680098,-0.143217554,-0.085676417,-0.535549833,0.381414417,0.134601672,0.303098874,0.173541441,0.337245181,0.165427108,-0.890610167,-0.691502082,-0.413451862,-0.714890308,-0.548062556,-0.725726396,-0.533441001,-0.726006813,-0.458548286,-0.725708423,-0.757744236,-0.520463105,-0.465029255,-0.618155235,-0.350032705,-0.426842224,-0.394283179,-0.294399749,0.0233757,-0.368669106,-0.345240916,0.206268269,music
42,-0.70871339,-0.411776486,0.500658661,0.156383931,0.004425621,0.528431792,0.017017382,0.386236304,0.006689859,0.043980658,-0.185582599,0.12652184,-0.10440223,-0.147185327,-0.451173234,-0.645845199,-0.054957668,0.035303109,0.187595312,0.138247012,0.245855727,-0.011049072,-0.881848406,-0.839989573,-0.58838938,-0.722045043,-0.196199407,-0.785428189,-0.868445632,-0.832050874,-0.720880301,-0.747468959,-0.800351331,-0.541290634,-0.529655879,-0.597558579,-0.268747864,-0.44395167,0.285799715,1,1,0.328920241,0.111943297,0.282731165,music
43,-0.628432739,0.074177133,0.87970161,-0.244900513,0.202911059,0.315713984,0.166542663,0.706609389,-0.0056571,0.477283196,-0.065294357,0.884331078,0.402851677,0.075090102,0.12202738,-0.202030392,0.37148358,0.050653092,-0.322082418,-0.294223195,0.198262141,-0.220390939,-0.826426204,-0.414773888,-0.612238492,-0.562930696,-0.287011792,-0.441790864,-0.580312776,-0.49119954,-0.410249967,-0.676903313,-0.661262251,-0.490931492,-0.261553057,-0.313552971,0.020988585,-0.005326692,-0.187532416,-0.102755794,-0.337163756,-0.381034997,-0.225143296,-0.053800435,music
44,-0.609083462,-0.537649657,0.336537284,0.547652674,-0.446437687,-0.163886952,0.002441196,-0.234879926,0.011123845,-0.205932968,-0.098364216,-0.323605388,-0.702238923,-0.917510393,-0.282638395,-0.638716026,-0.234822127,-0.439477487,-0.051860651,-0.290992941,-0.003973314,-0.560832919,-0.957710924,-0.960946247,-0.831736291,-0.868429161,-0.715215714,-0.786459104,-0.86561028,-0.828186005,-0.605769007,-0.646995532,-0.556223744,-0.385387704,-0.198988485,0.068507351,0.091693469,0.108155796,-0.166322849,-0.316161119,-0.506502363,-0.427736957,0.53021496,-0.039383555,music
45,-0.729939517,-0.645340615,0.372760309,0.626155826,-0.426753843,-0.15475125,0.169410252,-0.227377043,-0.376016749,-0.579035636,-0.369958968,-0.11018376,-0.250966516,-0.863884616,-0.398535066,-0.946711221,-0.497460922,-0.437140124,-0.195931561,-0.280633267,0.096204262,-0.24350685,-0.978449772,-0.975818026,-0.383002639,-0.764439418,-0.397351487,-0.658684188,-0.785687118,-0.707580753,-0.647444625,-0.741197628,-0.638512185,-0.18359078,-0.132047668,0.01519149,0.736963567,0.648817441,0.085361285,-0.220837136,-0.13646356,-0.095693499,-0.079060409,0.33984559,music
46,-0.530640941,-0.181709882,0.603044937,0.161259405,-0.071311239,0.118287274,-0.254605617,0.279102308,-0.69041791,-0.131610665,-0.596889761,-0.165510186,-0.447245394,-0.538055126,-0.400081422,-0.818408142,-0.627205462,-0.650484233,0.245834148,-0.172108094,0.216128101,0.40550033,-0.577870465,-0.175846876,-0.560508532,-0.17948125,-0.275211876,-0.789284121,-0.681459161,-0.78747203,-0.74025636,-0.724024108,-0.605249516,-0.585996412,-0.689163093,-0.72174084,-0.409770253,-0.48201798,-0.263847105,-0.527989714,-0.463471745,0.193140378,-0.27962726,-0.249755501,music
47,-0.70227382,-0.362702427,0.073603981,0.186810632,-0.145817777,0.011075887,0.109239972,0.280401121,0.060228952,-0.011964938,-0.178466967,-0.033891459,0.332344782,-0.360090503,-0.210306725,-0.636098503,-0.186235164,-0.198254851,0.056862512,-0.082302178,0.255055093,0.076874748,-0.956706864,-0.898399581,-0.694061759,-0.91555926,-0.833430313,-0.842014407,-0.913787484,-0.894689671,-0.912775855,-0.922438001,-0.932750406,-0.871406463,-0.748789999,-0.772754473,-0.732137534,-0.841489467,-0.799557505,-0.841961502,-0.821630675,-0.719819506,-0.633637054,-0.521740893,music
48,0.099953945,0.124714691,0.955587936,-0.279485672,-1,0.39804563,0.314600111,-1,-0.37507435,-0.616115677,-0.650892032,0.275863535,-0.305266685,-0.132840707,-0.295757341,-0.558554106,0.580294653,0.423638234,0.846015081,0.30986118,1,-0.562280104,-0.968202503,-0.978836215,-0.971664707,-0.933540219,-0.863413681,-0.89643409,-0.935013884,-0.926015649,-0.875430217,-0.912458034,-0.883323091,-0.850407382,-0.879090627,-0.876028327,-0.846022583,-0.845294843,-0.883570335,-0.851776469,-0.748140132,-0.73245424,-0.875154658,-0.814814237,music
49,-0.453824615,0.061901851,0.457517424,-0.144212444,-0.109886517,0.137395264,0.023892431,0.481314852,-0.02975204,0.285061606,-0.172285773,0.329251395,0.280681192,-0.270573017,-0.177797599,-0.547790432,-0.235490142,0.072642808,0.18115741,-0.001488121,0.320186817,0.251178968,-0.890285615,-0.810377658,-0.865657103,-0.795261385,-0.704320902,-0.8211799,-0.903976556,-0.902316355,-0.705741468,-0.841412392,-0.864898049,-0.63196123,-0.482834745,-0.460572767,-0.248081738,-0.206020371,-0.38736174,-0.478021075,-0.469372469,-0.444718268,-0.37205814,-0.166201148,music
50,-0.694150996,-0.283173316,0.391390558,0.090979589,0.031276207,0.237185153,0.286375097,0.54597927,0.168850585,0.16611728,0.294852944,0.305313991,0.322334666,-0.367009058,-0.292703294,-0.623077732,-0.219139477,0.121598562,0.562771906,0.627174569,0.275569644,-0.140347391,-0.784518466,-0.539536203,0.023918987,-0.596150866,-0.466711601,-0.638316586,-0.548257257,-0.622619455,-0.533796297,-0.511753874,-0.573478381,-0.455661357,-0.22391188,-0.49815365,-0.116956866,0.160818292,0.273316,0.437153388,0.100062165,0.38203048,0.599029738,0.158765588,music
51,-0.437976345,-0.187666503,0.76677349,0.034445256,-0.492842851,-0.226650114,-0.071818338,0.40499399,0.392302221,0.226803481,-0.345608707,-0.287260561,0.096957537,-0.42781129,-0.082802308,-0.457072068,0.361156932,0.058166237,0.135980317,-0.131090438,0.153421374,-0.296934054,-0.884526675,-0.800420936,0.47104631,-0.717691708,-0.378535948,-0.471007007,-0.721406544,-0.706253317,-0.594036896,-0.379103421,-0.487375915,-0.398504317,-0.273331321,-0.186546993,0.053233715,0.41025766,-0.125018606,-0.088988719,0.216857371,0.428814489,-0.165384419,-0.037415995,music
52,-0.844539408,-0.747289829,-0.260267608,0.350442035,0.034002734,-0.593779827,0.370938617,0.114886954,-0.242679489,-0.379519637,-0.452602639,-0.253785623,0.150690292,-0.67317744,-0.350243468,-0.718285724,-0.186380289,-0.35325855,0.058523281,-0.043467798,0.202360937,-0.064052996,-0.9779232,-0.990351926,-0.747945301,-0.760510182,-0.531560194,-0.880133557,-0.863852137,-0.691856928,-0.720571132,-0.75887803,-0.790418701,-0.657596297,-0.625068896,-0.398280258,-0.181181289,-0.409435017,-0.515637814,-0.580167371,-0.477472854,-0.414830314,-0.684822231,-0.586881582,music
53,-0.608977494,-0.281719765,0.376031482,0.155132268,-0.356228605,-0.143997676,0.376120365,0.473608868,0.089997655,0.256485308,0.02576,0.407313578,0.192208835,-0.317359,-0.217069052,-0.774532565,-0.421394203,-0.055867037,0.111516415,0.272902932,0.264881965,-0.055918615,-0.907545721,-0.840820554,-0.690859999,-0.71714384,-0.146380932,-0.822391967,-0.904354302,-0.870363436,-0.716159351,-0.837844676,-0.827221359,-0.724341149,-0.500224214,-0.398801334,0.136984728,0.107879771,-0.041316415,-0.010135483,0.175329671,0.291497438,-0.050145287,0.21285473,music
54,-0.548184693,-0.182183564,0.518786375,0.063313082,-0.282400313,0.477711539,0.113748693,0.312006191,0.401419139,0.365934886,-0.267481407,0.420400848,0.638723639,-0.357481622,-0.132572978,-0.546189327,-0.038073334,-0.292544178,-0.389839997,-0.036368905,0.117573857,-0.32898708,-0.895544005,-0.788651475,-0.741714605,-0.720682687,-0.582602472,-0.821610411,-0.724054854,-0.81059982,-0.543937411,-0.714107619,-0.747231868,-0.593242446,-0.526346072,-0.673573344,-0.558878309,-0.462632778,-0.649861157,-0.645700413,-0.711657761,-0.729589842,-0.735248392,-0.708597327,music
55,-0.666752256,-0.489443999,0.379403369,0.485816164,-0.461499104,-0.063652357,-0.026324746,-0.491205898,0.309297821,0.004030411,-0.915486397,-0.118206545,0.080722849,-1,-0.108237921,-0.460122219,-0.340050491,-0.459298286,0.26651097,-0.089506691,0.064061069,0.013438466,-0.947686633,-0.925036196,-0.692943953,-0.747021749,-0.1219289,-0.687039845,-0.424514918,-0.540789206,0.02548032,-0.398195107,-0.198091193,-0.509650697,0.159241048,0.392463845,0.561123319,1,1,0.78770617,0.707025742,0.642160585,0.422503364,0.889934351,music
56,-0.673805215,-0.555380662,0.255909839,0.505299612,-0.237067377,-0.268634642,0.19831288,0.053722265,-0.068914152,-0.194789404,-0.509594005,-0.1739977,0.038535961,-0.477707959,-0.12762667,-0.67662281,-0.014205309,0.06904865,0.133640688,-0.080697935,0.174942858,-0.135562627,-0.92719787,-0.860542416,-0.19331067,-0.760100622,-0.434394769,-0.698183661,-0.775608395,-0.644274758,-0.841179926,-0.73345149,-0.803379585,-0.787533601,-0.338520991,-0.459005359,-0.302488937,-0.564282345,-0.754127154,-0.547638479,-0.673047667,-0.584384123,-0.609459243,-0.283149027,music
57,-0.675292837,-0.46451066,0.682882037,0.431107855,-0.320587632,0.365816675,0.039952602,0.509929761,0.15234004,0.354292826,0.061865815,0.112158977,0.088471589,-0.578774572,-0.314731583,-0.751905137,-0.396086065,-0.323383302,-0.249290182,-0.037727342,0.207666199,-0.070216624,-0.936814642,-0.881769387,-0.742585578,-0.746308428,-0.770475064,-0.57853738,-0.597636443,-0.77421703,-0.453411672,-0.718677824,-0.654379733,-0.641749273,-0.422427408,-0.507836701,-0.137215112,-0.083562922,-0.497741324,-0.391047277,-0.480234623,-0.269591306,-0.21496372,-0.168414262,music
58,-0.864173983,-0.724951355,-0.203161606,0.453319106,0.399564253,-0.154653667,0.052151549,-0.109645166,-0.226657046,-0.04113042,-0.404472617,-0.491183479,-0.309983418,-0.770946676,-0.520801221,-0.856059449,-0.399934003,-1,-0.371414604,-0.109992948,0.127272729,-0.248307075,-0.923372577,-0.806291138,-0.780382058,-0.622602566,-0.531458384,-0.372991274,-0.542988772,-0.540605497,-0.570111747,-0.427861731,-0.538190906,-0.463926185,-0.557393691,-0.491533636,-0.336710113,-0.304163853,-0.276075489,-0.306468079,-0.376725804,-0.555112791,-0.58593294,-0.430809339,music
59,-0.617884887,-0.364068995,0.342265479,0.106566587,-0.441381431,0.461522007,0.621594339,-0.065504506,-0.174139518,0.893720419,0.177222763,0.251200179,0.424604995,0.111643473,-0.137116677,-0.205991393,1,1,0.6589051,0.415447013,0.626551094,0.811751376,-0.771439297,-0.886772016,-0.785222158,-0.912241931,-0.237329907,-0.707322136,-0.572862054,0.504900615,-0.540254636,-0.400500618,-0.656635096,-0.341405916,-0.679901022,-0.568374898,-0.3000998,-0.416217948,-0.300383312,-0.137237743,-0.652076526,-0.589038801,-0.458010369,-0.62536985,music
60,-0.559453941,-0.335647334,0.614683966,0.252813908,-0.621859094,0.194346892,0.374502379,-0.528389821,-0.78586591,-0.489651677,-0.833485748,-0.428543821,-0.600452692,-0.139370714,-0.330273497,-0.608313976,0.600762229,0.393971123,0.630878929,0.747461222,0.491430431,0.226928299,-0.937275032,-0.983016808,-0.912417828,-0.974203276,-0.809158511,-0.93765438,-0.951476935,-0.803848021,-0.856832881,-0.857297975,-0.789747312,-0.828165067,-0.772906751,-0.782790114,-0.67020093,-0.710619339,-0.731810433,-0.798306617,-0.834316003,-0.760896324,-0.784528257,-0.799664143,music
61,-0.528702956,-0.361234025,0.572803365,0.319807544,-0.693943961,-0.577669143,-0.475337914,-0.239920426,-0.553675314,-0.77314867,-0.648185583,-0.658017113,-0.25769837,-0.648585833,-0.364833606,-0.702850007,-0.177349091,0.015878955,0.237228784,0.133165647,0.166111065,-0.065592405,-0.963747542,-0.923002411,-0.685171653,-0.785287503,-0.931859143,-0.947467266,-0.932159405,-0.90408486,-0.848249735,-0.836230854,-0.919287574,-0.748693128,-0.864405393,-0.855070226,-0.783681733,-0.859270176,-0.861718005,-0.872985693,-0.641134259,-0.831767803,-0.846533592,-0.581349486,music
62,-0.66695604,-0.480228373,0.401289982,0.34160181,-0.042930928,-0.130612578,0.1517471,0.258357915,-0.093414674,-0.232905943,-0.332918754,0.023723417,0.088711863,-0.233131523,-0.101080298,-0.64125527,-0.173499605,-0.350566164,-0.153941342,0.048965054,0.106929278,-0.273971504,-0.929547798,-0.727799082,1,-0.749889011,-0.08985157,-0.875504173,-0.843929312,-0.917678714,-0.828755076,-0.627382305,-0.883800537,-0.753206935,-0.633264103,-0.354076521,-0.363503853,-0.551627419,-0.621788735,-0.559478011,-0.688932918,-0.588255293,-0.58975296,-0.268701522,music
63,-0.344677981,-0.00166101,0.958838011,-0.159948647,0.099799145,0.339421265,0.225796144,0.624354142,-0.101072196,0.097760548,-0.128877637,-0.215311422,-0.250457184,-0.474724322,-0.231965352,-0.844304748,-0.342846457,-0.003775043,-0.034609049,-0.51248349,-0.001324385,0.190645058,-0.733954964,-0.794035309,-0.643649983,-0.713272968,-0.701864277,-0.715309328,-0.266262827,-0.669190889,-0.456820827,-0.148737176,-0.270473574,-0.18040997,0.161189904,-0.158791223,1,-0.278603334,-0.314509117,-0.410032296,-0.532175878,-0.032054226,-0.25542785,-0.117568826,music
64,-0.72240359,-0.141297067,0.141683026,-0.062505848,-0.210312243,0.343416419,0.390445486,0.349233559,0.136748159,-0.088201737,-0.643271146,0.254811707,0.184790005,-0.541006434,-0.274099827,-0.674620192,-0.215344636,0.027842464,-0.23923461,-0.060478303,0.148148712,-0.137718194,-0.673618702,-0.482024882,-0.299719817,-0.189880828,-0.207051519,-0.146387673,-0.327281691,0.027646777,-0.455940518,-0.013237213,0.116875999,-0.458611426,-0.123872757,-0.403098909,-0.445252257,-0.364299292,-0.472042467,-0.67881395,-0.666484839,-0.624930131,-0.821296606,-0.734814165,other
65,-0.667687624,-0.409381963,0.223390301,0.314824409,-0.575676709,-0.043421039,0.593888872,-0.262962247,-0.200110036,0.626607898,-0.196314279,0.338609563,0.672544843,-0.751591762,-0.089954591,-0.479918898,-0.413905056,-0.255734052,-0.008139761,-0.546226237,0.163109563,-0.160979949,-0.840653821,-0.838922045,-0.323018632,-0.350473783,0.145379464,-0.237334674,-0.255102042,0.201300461,0.084523444,-0.026796462,-0.286030004,-0.566816557,-0.478196538,-0.323259686,-0.420793875,-0.592479189,-0.499412822,-0.53385548,-0.551516419,-0.555514627,-0.641235383,-0.585413499,other
66,-0.624102332,-0.136545821,0.112510137,-0.158632767,-0.249441597,0.595831257,0.218054396,0.172583992,0.163651569,0.083166967,0.019946129,0.23491155,0.399721798,-0.21174471,-0.045511833,-0.561505982,-0.084483546,0.140849315,-0.671192288,-0.281939653,0.270254782,-0.609467203,-0.507459344,-0.291533148,0.198331832,-0.107431528,0.588864661,-0.018510848,0.060431016,0.247409637,0.625477453,0.256145283,-0.085060078,0.25636142,0.463105973,-0.243105972,0.28617027,0.149050321,-0.028883804,-0.224601883,-0.145766955,-0.158165409,-0.433368937,-0.33754387,other
67,-0.230487696,0.169185723,0.122303513,-0.174252085,-0.193191205,-0.138811666,0.039201626,0.244437403,-0.532731164,-0.193049237,-0.137232825,-0.130196756,-0.224971427,-0.33722604,-0.381037009,-0.543643308,-0.258815837,-0.081321082,0.10001178,0.099340873,0.182876902,0.16017659,-0.500869019,-0.461736141,-0.689758254,-0.616609546,-0.427449605,-0.400119739,-0.627651145,-0.425099033,-0.209406308,-0.639867541,-0.674103827,-0.37980293,-0.634549551,-0.63346813,-0.58966599,-0.587468689,-0.774169194,-0.760979325,-0.79161935,-0.762885338,-0.788331121,-0.780732953,other
68,0.11425142,0.29538409,-0.79362335,-0.731647706,-0.132700112,0.366640163,0.254340359,0.057065744,0.308072421,0.398850329,-0.00895845,0.177324222,0.460726156,-0.432545666,-0.115740389,-0.578923373,-0.143072288,-0.273945036,0.095845229,-0.090082827,0.191554961,-0.172340124,-0.223303631,-0.624314026,-0.824663235,-0.645850532,-0.057481464,0.683547077,0.313136591,0.310444126,0.719686184,0.341769394,0.48404335,0.554754433,0.674592042,0.655603069,0.67658999,0.041440084,-0.251695656,-0.54425531,-0.531596489,-0.347372371,-0.404232124,-0.345169339,other
69,-0.273871241,0.135291134,0.280098462,-0.213771864,-0.253068817,0.007230843,-0.25005525,-0.037613754,-0.430495087,-0.222183853,-0.151374623,-0.132168203,0.166153628,-0.165798042,-0.434810092,-0.500607936,-0.04322699,-0.472390353,-0.132919728,-0.015805057,0.094466803,0.062509303,0.198212715,-0.00255476,-0.551367564,-0.235948538,0.062075709,-0.070032472,0.057815983,-0.071685945,0.043309537,-0.378761959,-0.448174831,-0.308917798,-0.241544521,-0.271124883,-0.224373808,-0.421942185,-0.586021355,-0.487955496,-0.579824098,-0.498132311,-0.609242697,-0.559320243,other
70,0.245396523,0.370642032,-0.784004014,-0.74934663,-0.17640056,0.371018582,0.243540167,-0.050616631,0.250145683,0.373967924,-0.090278803,0.007747594,0.346071947,-0.470539233,-0.206192344,-0.615668165,-0.155434181,-0.392564016,0.080099674,-0.095874736,0.142798863,-0.17964441,-0.368622562,-0.61440048,-0.845206814,-0.719999735,-0.163332743,0.411786975,0.166911137,0.280885858,1,0.192707134,0.888310426,0.838758831,0.724943578,1,0.551072483,0.148005506,-0.347867067,-0.345031701,-0.527496454,-0.31193835,-0.40274126,-0.253082162,other
71,-0.666218342,-0.24823684,0.157822257,0.118734112,0.083443124,-0.050977593,0.322358492,0.150693774,-0.133996264,0.161670863,-0.796420887,-0.276818354,-0.063136019,-0.423508734,-0.295299111,-0.562046806,-0.20247464,-0.108355613,-0.274015444,0.083115004,0.092564336,-0.216806052,0.100910733,0.583310186,-0.065628546,1,-0.244691577,0.149148958,0.327984448,-0.184637,0.336878665,-0.046283271,0.10533822,0.364416498,-0.12367389,0.25000157,0.119598979,-0.078323336,-0.330013737,-0.29834127,-0.339110458,-0.544784651,-0.404940055,-0.585792637,other
72,-0.697853748,-0.282937823,0.259513408,0.212035565,-0.129810014,0.307595467,0.491307766,-0.036586299,-0.122948853,-0.268073123,-0.576998172,-0.120242628,0.078188526,-0.573930738,-0.341612696,-0.561938266,-0.166228058,0.129983284,-0.212365031,-0.112119936,0.252605388,-0.271740844,-0.38937399,0.050878116,0.219840984,0.728096934,0.164020979,-0.042585906,0.195005053,0.272891603,0.000723101,-0.095780586,0.181245813,0.142166168,-0.136724767,-0.158737112,-0.056544898,-0.206646607,-0.237645298,-0.540223189,-0.226376882,-0.53456128,-0.628218897,-0.471698198,other
73,-0.489107753,-0.270774976,0.646328845,0.263469101,-0.522456296,0.579849335,0.609638579,-0.252050504,-0.094766051,0.679329143,-0.332055928,0.185150597,0.456679603,-0.448829603,-0.114705746,-0.456194906,-0.340643226,0.166930049,0.029695199,-0.318429481,0.251917274,0.008750458,-0.475693015,-0.340551633,-0.008886794,0.4591123,0.352850989,0.444856568,1,0.230075657,0.471255762,0.566054182,0.023479502,-0.001178532,0.145628904,0.335667993,-0.303183956,-0.268008803,-0.44789469,-0.553997293,-0.39308144,-0.415511841,-0.59239756,-0.337771767,other
74,-0.438642718,0.076285385,0.586553566,-0.245970933,-0.283946346,0.651892875,0.346384105,0.392599446,-0.028252614,0.021496405,-0.131923703,0.213539355,0.297380289,-0.26945558,-0.09636975,-0.54324618,-0.255003092,0.164670278,-0.583120085,-0.181290378,0.188866464,-0.488533862,-0.185527961,-0.1069171,0.104285818,0.136435277,0.277004345,-0.033213481,0.107678086,0.053453219,0.209556035,0.500842867,-0.062344557,0.110832774,0.507961744,-0.242787931,-0.024149506,-0.114961661,-0.274188753,-0.281098343,-0.295709917,-0.198627184,-0.522457618,-0.420058205,other
75,-0.479130495,-0.003790983,0.116860502,-0.237067266,-0.209369725,0.511958669,0.266349073,0.266071175,-0.196322166,0.068448375,-0.107592756,-0.172737792,0.6977209,-0.582678487,-0.24396788,-0.398367388,-0.32829895,-0.103050909,-0.283244253,-0.331248455,0.156409349,-0.338945775,-0.061963729,0.144494478,0.298837476,0.539724244,0.714439563,0.729908162,0.527400064,0.208862945,0.343548432,0.318609476,-0.185211191,0.247448643,0.068580093,-0.079687154,-0.112830457,0.12973711,-0.045893511,-0.300795098,-0.486285205,-0.418635464,-0.651604889,-0.620631943,other
76,0.067472836,0.266922568,-0.78784022,-0.730465047,-0.126985037,0.456905976,0.208183311,-0.10752001,0.351280306,0.373066794,-0.264041689,0.033070083,0.480261424,-0.441356283,-0.153394828,-0.547260359,0.031793158,-0.165190189,0.133774145,-0.001058985,0.162580662,-0.205008571,-0.348654311,-0.741904325,-0.802424518,-0.637617519,-0.073151548,1,-0.121917019,0.303754653,0.617244545,0.328599082,0.300259783,0.46690015,0.6206029,0.358618049,0.526746268,-0.080142859,-0.209954897,-0.509888042,-0.531068165,-0.457550667,-0.366862183,-0.349077972,other
77,0.446270348,0.454064257,-0.934122251,-0.904147925,-0.12673663,0.072650068,-0.15320611,-0.066742975,-0.033798481,-0.337403157,-0.346786604,-0.334116754,-0.138122826,-0.564203101,-0.219751636,-0.684462934,0.004335585,-0.106162585,0.139503836,0.067744545,0.302944004,-0.095089512,0.863661403,-0.00875818,-0.897329064,-0.801315482,-0.494423757,0.063810051,-0.576398425,-0.327099325,-0.28978876,-0.38734752,-0.702734073,-0.703898588,-0.58992578,-0.769378641,-0.784616001,-0.788767149,-0.718586603,-0.788589582,-0.904658058,-0.831702875,-0.896314494,-0.920207494,other
